author,text,likeCount,publishedAt
@capurcapur9783,Kocak sampe bedarah tapi hmmm dll,0,2024-10-11T03:11:15Z
@dimarisahaja6137,Jidat hitam!,0,2024-10-11T03:11:07Z
@gregoriuschandra-d7g,wasit pepek,0,2024-10-11T03:11:07Z
@Milano19845,"Timnas lebih bagus,dan tidak mudah di kalahkan, walaupun di kandang raksasa2 Asia",0,2024-10-11T03:11:06Z
@RofikulAla-me4nw,wasit tlol,0,2024-10-11T03:11:06Z
@joegombong,"AFC. : Arabian Football Club Kebanyakan Dramanya. Sontoloyo. A suuuuudahlaah 
BAHRAIN + WASIT vs INDONESIA 

saya Pingin Liat Nantinya kalau BAHRAIN vs ARAB SAUDI. 
siapa yang Kuat Ladang minyaknya yaaa. 
Umpamanya",0,2024-10-11T03:11:03Z
@alifyuchannel7906,"Pihak FIFA harus beri sangsi yang tegas untuk wasit bila perlu di pecat,karena sudah lewat waktu tambahan tapi ttp saja berjalan ,mafia bola sudah tak aneh lagi....",0,2024-10-11T03:11:00Z
@RudeusGreyrat-z5l,Balas Di GBK min,0,2024-10-11T03:10:58Z
@jodiraphatmaja1902,Terus terbang tinggi garudaku🔥🔥🔥,0,2024-10-11T03:10:58Z
@ojolgitaris88,"Hikmah yg kita ambil...
Jika gol ke 2 bahrain tidak tercipta,mungkin sampe siang hari ini pertandingannya masih berlangsung...",0,2024-10-11T03:10:49Z
@jimmy-14g5x,Parah wasit perpanjangan sampe 6 menit di bikin 10 menit klo cuma kelewat 1 menit gak masalah ini kelewat banyak..Itungan detik berharga di sepak bola apalagi menit apalagi bawa nama negara..Bahrain udah keteter tp keberuntungan lagi² ada di wasit.Pelajaran buat timnas Indonesia jgn terpengaruh waktu keputusan tetap ada di wasit selama wasit blm tiup priwit tanda selesai berati pertandongan masih berjalan..Hati² ketemu wasit berat sebelah begitulah jadinya..Mungkin klo mainnya di Indonesia itu wasit udah kena tampol,0,2024-10-11T03:10:48Z
@sudrajatajat9509,"Oratmangun & kawana""❤❤👍💪🌹🇮🇩",0,2024-10-11T03:10:46Z
@ihkwankutacane,imbang serasa kalah buat indonesia,0,2024-10-11T03:10:45Z
@SyukronMakmunn,Apa gak ada komentator lain,0,2024-10-11T03:10:41Z
@madzdamzz,tambahan waktu 6 menit sudah lewat ternyata sampe lebih 9 menit wkwkwkwkwkwkkwkk kocak botak tp hebat indonesia poin 1 lanjutkaannn,0,2024-10-11T03:10:35Z
@masalrongsok159,Lawan terberat Indonesia adalah wasit.,0,2024-10-11T03:10:28Z
@warnetgreencell,wasit nye buta waktu seharusnya udah habi +6 menit disitu 98.43 gaaak sah,0,2024-10-11T03:10:28Z
@ArdiRMX,Gak heran sama afc karna ketua nya adalah orang bahrain mungkin klo pak erick langsung melapor ke fifa bisa saja di tindak lanjuti,0,2024-10-11T03:10:26Z
@muhamadfitrahmajani2764,Indonesia selalu saja di curangi😏,0,2024-10-11T03:10:16Z
@iduygnaba3905,"Ternyata sepak bola bukanlah permainan bergengsi, karena bisa di beli 😂😂😂",0,2024-10-11T03:10:00Z
@hadirianto6718,Perangkat pertandingan edan semua terutama wasit sangat sangat edan,0,2024-10-11T03:09:58Z
@mukhtarmaulana7888,wasitt gak adill,0,2024-10-11T03:09:51Z
@dvanstory,Setelah bahrain dpt gol tiba2 peluit akhir bunyi.. Serasa ada yg aneh,0,2024-10-11T03:09:39Z
@AnifAwaludin,Pak Erik Tohir..tolong wasitnya di kontrak ke indonesia..dijadiin wasit di liga Tarkam..biar wasit  Babakbelur,0,2024-10-11T03:09:37Z
@jaelani5675,Dalam sepak bola itu adalah hal yang biasa.... Netizen indonesia aja gak mau nerima.. This is game bro,0,2024-10-11T03:09:32Z
@Husmankecrot,Menit +6 = 9 way,0,2024-10-11T03:09:19Z
@azmialfarizqi81,Offside,0,2024-10-11T03:09:18Z
@MawaddahNatsir,Wasit oh wasit.,0,2024-10-11T03:09:12Z
@bamzgameplay,"Nonton Indonesia serasa eropa🥰
Nonton Malaysia serasa Bangladesh 🗿",0,2024-10-11T03:09:12Z
@tagorpardede6119,Wasit terlihat panik ketika indonesia unggul 2-1,0,2024-10-11T03:09:09Z
@bayusaepulBahriLfc,pluang witan duh kill the game,0,2024-10-11T03:08:40Z
@rdmlnaa,90+6=100🎉🎉,0,2024-10-11T03:08:34Z
@sokhui5931,"Kalo lihat begini,liga 1,2…dst…bubar aja😜😜😜😜😜😜",0,2024-10-11T03:08:30Z
@arbaiahvivo4757,Alhamdulillah,0,2024-10-11T03:08:22Z
@majamaulana,Botak kont,0,2024-10-11T03:08:21Z
@Afkaa383,Wasit botak plontos,1,2024-10-11T03:08:18Z
@MuhamadYusufsageri,Kami sedih perjuangan yang sudah di lakukan oleh timnas kami malah di curangi 😢,0,2024-10-11T03:08:14Z
@dejam11,Mobil bahrain ka indonesia kudu tundaan paku,0,2024-10-11T03:08:03Z
@AnwarSar-o7x,Waktu itu da lewati,0,2024-10-11T03:07:59Z
@juwandiwandi6055,Gol Bahrain jelas² offside.. curang,0,2024-10-11T03:07:56Z
@workfromhome7713,Separah² nya wasit lebih parah si Witan 🤬,0,2024-10-11T03:07:52Z
@dhannysetiawan1755,Kami suporter timnas Indonesia merasa kecewa dengan kepemimpinan wasit.,0,2024-10-11T03:07:49Z
@FadlanQaisAzhar,Masak 6 menit jdi 9 menit .gas netizen,0,2024-10-11T03:07:41Z
@safrizalsafari6449,Tenang saja Prabowo Sudah kirim rudal ke Bahrain,0,2024-10-11T03:07:32Z
@MochZacky-y4t,Kok jadinya ga  kaget ya setiap lawan negara timur tengah selalu ada aja hehehehe,0,2024-10-11T03:07:31Z
@sudrajatajat9509,"Modus"" modus"" maluin Pemain Bahrain tdk Profesional!!!",0,2024-10-11T03:07:23Z
@AshariRiduan-o2y,"Woy 2-1 skor itu,, 2 untuk Indonesia, 1 untuk Bahrain",0,2024-10-11T03:07:14Z
@PutraTeno,Bodoh semua,0,2024-10-11T03:07:11Z
@SupriYadi-vm6vt,Wasit curang,0,2024-10-11T03:07:07Z
@awanRepok,Hasil latihan negri vs hasil latihan impor,0,2024-10-11T03:07:05Z
@zulfahmi4583,Biar Allah yang membalas perbuatannya,0,2024-10-11T03:07:04Z
@ZoviqBangko,Wasit nya curang,0,2024-10-11T03:07:01Z
@NajwaKhoerunnisaa,Bahren byk drama guling2,0,2024-10-11T03:06:57Z
@dianarosita4031,Wasitnya Kyok dadjal,0,2024-10-11T03:06:57Z
@Mikaelellkamiel,Emang keren TOM Haye de Bruyne indonesia,0,2024-10-11T03:06:56Z
@a.khoirulfathoni,"Alhamdulillah 

Harus tetap bersyukur 

Walaupun wasit ngak fair",0,2024-10-11T03:06:53Z
@gta_editor6899,Wasit jidat gosong tidak jelas 😂😂,0,2024-10-11T03:06:46Z
@cahyopurnomo6532,Andai peluang terakhir timnas Indonesia bisa berbuah gol atau fibawa ke pinggir dekat corner untuj sedikit membuang waktu mungkin hasilnya bisa beda,0,2024-10-11T03:06:42Z
@arielaril5924,"Peraturan di buat sama wasit ga waras jlas"" Pertambahan waktu 6 menit sampe mlangar banyak banget waktunya,, tetep semangat harapan 1"" Nya Indonesia kalahkan musuhnya denggang skor telak lo ngandelin wasit berat karna sllu brat seblah di saat Indonesia bertanding,, tetap semangat kalahkan musuh"" DEnggan skor tlak tuk mnju pencapaian yangz sempurna sanggat brat tetap semangat brjuat do,a saudara"" Rakyat Indonesia sllu brsama kalian saudara ku",0,2024-10-11T03:06:36Z
@ariekorslet477,"Pdhal klw wasit waras saat indo nyerang balik dan gagal menit 97 itu sdh harusnya peluit akhir laga krn tambahan waktu cm 6 menit so ketika bola dah melewati garis tengah harusnya sdh akhiri laga. Poin yg hilang sangat krusial pdhal harusnya Indo ada di peringkat 2 dgn 5 poin, nasib nasib",0,2024-10-11T03:06:33Z
@Bbng_jevs,"Jelas Indonesia sudah menang,,cma kalah dengan kecurangan wasit",0,2024-10-11T03:06:32Z
@arshakachannel5410,Kita balas di GBK 🔥🔥🇮🇩🇮🇩,0,2024-10-11T03:06:29Z
@Basis_abal_abal,tapi bagi w wintan lah yg paling keren😂,0,2024-10-11T03:06:28Z
@rudihartono3283,"fifa harus anulir gol dari bahrain yg menit 99,harus nyah pada menit 96 prikik di tiup ,ini malah dibiarkan seolah² wasih ngasih kesempatan kepda bahrain ,gol nyah harus di anulir karena tidak sesuai dengan perpanjangan waktu yg di tetapkan ,.",0,2024-10-11T03:06:25Z
@AgusPurnomo-eo9nm,Wasitnya bangke..,0,2024-10-11T03:06:18Z
@RidwanRealme-h3m,Ternyata sebegitu nya ya,0,2024-10-11T03:06:16Z
@AnandaDaradiba,"Federasi Arab emang gak mau negara dari Asia lainnya sukses, makanya mereka menghalalkan segala cara buat kawanan mereka selalu menang. Uang buat mereka juga gampang dicari, udah lah. 😅",0,2024-10-11T03:06:13Z
@ngalamun123,wasitnya bagus sekali untuk bahrin semoga cepat di pecat,0,2024-10-11T03:06:12Z
@zk.o6915,"WASIT TERBURUK YANG PERNAH ADA, JIKAA TIDAK ADA TINDAKAN DARI FIFA MAKA LEBIH BAIK FIFA JUGA MEMBUBARKAN DIRI SAJA.",0,2024-10-11T03:06:09Z
@User-R3301c,"Andaikan mampu membuat keunggulan selisih gol lebih dari satu, tentunya hasil imbang yg kontroversial ini tidak perlu terjadi. Tapi mereka sdh bekerja keras, sangat layak mendapatkan apresiasi. Berhasil mencuri 1 poin lagi di kandang lawan sudah cukup bagus, meskipun menang adalah yang terbaik. Semoga dalam 7 match tersisa akan semakin membaik lagi dan lagi. Posisi 3 & 4 bukan lagi hal yang mustahil. Kerja bagus.",0,2024-10-11T03:06:09Z
@archilleschannel9490,Eliano msih kurang bagus dalam bermain. Justru malik keren main ya,0,2024-10-11T03:06:02Z
@alifsaputra7462,"Lebih ke sedih, kalau wasit udah bermain, kita gak bisa berbuat banyak dilapangan, gak akan tobat dia",0,2024-10-11T03:05:58Z
@aditerate8319,"Ini wasit PON kayaknya, tambahan waktu gak ngotak, senggol dikit pelanggaran 😂😂😂",0,2024-10-11T03:05:52Z
@saycuyharianto3409,Kok gini sih . 90 + 6 = 99 .,0,2024-10-11T03:05:52Z
@sidolbasrichanel4815,Wasitee asuuuu,0,2024-10-11T03:05:48Z
@bolangbaleng0075,TIMNAS INDONESIA SEMAKIN KUAT 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0,2024-10-11T03:05:41Z
@marwanakbar8624,"gol bahrain yang pertama tendangan bebas dan gol kedua korner kick (GOL KELAS TARKAM), beda dengan Timnas kocek oper sana sini menghasilkan GOL SPEKTAKULER...",0,2024-10-11T03:05:36Z
@yuliantotan3663,lama² beras jijik gue kalo liat tim² timur tengah. gak semua sih tim timir tengah mainnya begitu,0,2024-10-11T03:05:32Z
@Friskaanindita23,"Makanya saya lebih mendukung Israel ,,dari pda blok Kadrun. Budaya dan watak nya licik. 
Seperti halnya waktu indonesia vs UEA di asian game. Para pemain UEA dan wasit juga nggak fair. Dasar otak onta...save Israel",0,2024-10-11T03:05:26Z
@MuhammadIlham-lj6pt,PECATTT WASITNYA,1,2024-10-11T03:05:22Z
@geryramadhansetiawan1127,seumur hidup nonton bola baru lihat ada tambahan waktu d dalam tambahan waktu 🤣🤣🤣 semoga bisa d protes sama pak erik,0,2024-10-11T03:05:16Z
@sugiricirebon1972,"AFC memalukan persepak bola, an Dunia",0,2024-10-11T03:05:04Z
@dwicahya-c6k,"MENIT 96 harusnya sdah selesai kok wasit curat menit 98 menit lanjut,,hadew",0,2024-10-11T03:04:58Z
@dianarosita4031,"Goll k2 bahraim obset , ,",0,2024-10-11T03:04:49Z
@vigilanteurbanis2508,"Shin Tae Yong tentu pelatih yang hebat namun dibabak pertama kelihatan sekali strategi Bahrain dengan pressing yang ketat membuat timnas Indonesia tidak bisa berkembang, beruntung pemain bertahan timnas Indonesia sangat baik, tenang dan memiliki intercept bagus, goal pertama Bahrain sangat berkelas mungkin hanya ronaldo dan messi yg mampu melakukannya, Indonesia saat ini tim yang sangat bagus dalam bertahan namun untuk mendapatkan kemenangan seperti Jepang harus memiliki gelandang penyerang dan striker murni.",0,2024-10-11T03:04:47Z
@YuliYanti-mw4wp,"Alhamdulillah.. 1 poin.. lihat ranking FIFA yg terpaut jauh.. apa LG main di kandang lawan.. Australia aja kalah SM Bahrain,, Alhamdulillah kita 1 poin... Terbang tinggi garudaku..",0,2024-10-11T03:04:46Z
@David-iq9gp,Mau silaturahmi sama sibotak 3 menit lebih 😂,0,2024-10-11T03:04:35Z
@zenmofigter1376,"Terima kasik wasit telah membuat kami kecewa 
Hanya allah yg tahu jika anda melakukan kesalahan ckp anda yg tahu dan bertanggung jawab nanti",0,2024-10-11T03:04:33Z
@Lianhsb455,Wasit jadahhhhhh😡😡😡😡,0,2024-10-11T03:04:30Z
@mhaildhelizt722,Mafia,0,2024-10-11T03:04:28Z
@TaufikHidayat-st3ly,Alhamdulillah semangat berjuang selalu buat🇮🇩🇮🇩🇮🇩 Indonesia,0,2024-10-11T03:04:22Z
@ozyabud763,Adukan ke fifa bisa ga sih. Pengaturan skor ini mah,0,2024-10-11T03:04:19Z
@eddykof8958,Waduh.. ini jelas banget curangnya dan dibiarkan oleh FIFA,0,2024-10-11T03:04:18Z
@nyiknyorvictor3857,Klo Witan bisa passing dengan lebih benar di saat terakhir itu mungkin skor sudah menjadi 3-1,1,2024-10-11T03:04:11Z
@fadhlurrahman8516,"Kok cuman 8 menit tambahan waktu nya sit,30 menit dong.",0,2024-10-11T03:04:09Z
@novalrizal617,Silaturahmi aja ke akun FIFA. Jam sibotak rusak,0,2024-10-11T03:03:59Z
@AndinFadillahSaid,Arabic Football Jahilliyah 😂,0,2024-10-11T03:03:59Z
@AzkaGhyfari,Wasit licikk,0,2024-10-11T03:03:51Z
@IrpusLinda-ob3bi,Afc srang mafia,0,2024-10-11T03:03:50Z
@ribasz1649,Padal Jarang ada momen yg buang2 waktu . Eh masih aja di gembosi lewat extra time .,0,2024-10-11T03:03:47Z
@dion7454,Pelajaran buat pemain fokus 100 menit krn semua wasit ndak mendukung tim kita,0,2024-10-11T03:03:37Z
@RonyTasgendongchanel,Waktu y di hitung itu sdh termsuk di ektra tin,0,2024-10-11T03:03:36Z
@henrikosimanjuntak227,☪️ancer,0,2024-10-11T03:03:36Z
@azrinamecca-yz3gh,goL kedua Bahrain.. GoL Haram... 👎,0,2024-10-11T03:03:34Z
@ChapoCuki,Wasit pake jam rusak k,0,2024-10-11T03:03:32Z
@JohowatesJoho,Wasidte coe 👎,0,2024-10-11T03:03:24Z
@DwiyantoSinaga,"Semangat Coach STY dan Tim Garuda kalian sdh hebat, semua akan indah pada waktunya.. teruslah berjuang dan doa kami pun selalu bersama kalian demi memajukan Sepak Bola Tanah Air 🇲🇨🙏🙌",608,2024-10-11T03:03:17Z
@rakasaputra4593,Indonesia ga bangga yang main bukan orang indonesia,0,2024-10-11T03:03:17Z
@devahmad8789,Timur Tengah horor,0,2024-10-11T03:03:14Z
@SigitRamadhan07,"Wasit Kocak Parah 🤦
90+6=96❌️
90+6=99✅️
Ayo Semangat Terbang Tinggi Timnas Garuda INDONESIA ❤ 🦅 🇮🇩",1,2024-10-11T03:03:11Z
@Top3songsPL,"Fun fact
• perpanjang waktu +6, di menit 97:03 bola mati pertama, 97:53 bola mati kedua, tapi seolah-olah wasit ""enggan"" meniup peluit
• goal ke 2 bahrain, perhatikan baik2 nomor 8 memang mencetak goal, tapi pemain nomor 9 itu posisinya jelas sekali offside dan nomor 9 juga melakukan gerakan pada saat terjadinya goal, harusnya itu offside 
• plot twist nya waktu +6 jadi +9
Goal ke 2 bahrain nomor 9 nya offside 

KOCAK SEKALI YA WASIT2 AFC INI 😂",0,2024-10-11T03:03:07Z
@Putrajagojember46,Serang wasitnya viralkan 😢😅😅,0,2024-10-11T03:03:05Z
@UknowRohman782,"INSTAGRAM WASIT NYA SAMPE KLARIFIKASI BEJIRR SORRY INDONESIA WKWK 
SEMANGAT INDONESIA WALAUPUN SUDAH MENGAMANKAN 1 POINT TAPI DI BALES DI MENIT AKHIR",0,2024-10-11T03:03:02Z
@grgaming5794,"jujur kecewa enggak dapet menang karena kita bisa menang disini! terlepas dari kontroversi, gua agak gak terima tentang cara kita kebobolan di menit akhir. kita bisa ngehindarin gol terakhirnya itu. banyak salah pass, sentuhan2 berat dari pemain pengganti. terutama witan pas counter attack, dia baru dimasukin padahal tapi mainnya kaya orang yang kecapekan main 90 menit. gua yakin timnas bisa bangkit lebih kuat lagi, harus. kita ambil aja secara mental kita menang 2-1 disini karena bahrain dibantuin wasit. keren timnas kita sekarang. ayo guys kalahin semua tim dari sekarang biar masuk pildun!",0,2024-10-11T03:03:01Z
@odenn92,"Wasittaaii :
90 + 6 = 96 ❌
90 + 6 = 99 ✅
👊",0,2024-10-11T03:02:59Z
@adiabas.74,"Disini pentingnya mengulur waktu di area pojok lawan itu sangat penting jika di posisi unggul.
System di game saja mengerti akan hal ini",0,2024-10-11T03:02:49Z
@alifsofhaljamil3323,sekelas RCTI Youtubenya banyak iklan,0,2024-10-11T03:02:49Z
@RonyTasgendongchanel,Harusnya 5 point.,0,2024-10-11T03:02:42Z
@rifkyindra5291,Wasit e Asli NGANJUK,0,2024-10-11T03:02:34Z
@ronalputra4009,Sangat mirisss 😢,0,2024-10-11T03:02:32Z
@jejaktuolahin96,Untung aja gak pemain pon yg main wasit bisa bonyok,0,2024-10-11T03:02:29Z
@yubianasfar,WASIT KTNL,0,2024-10-11T03:02:22Z
@halloboy46146,Game evil not fairplay😂,0,2024-10-11T03:02:14Z
@Henisrirahayu-j2l,Wasit yg tak benar,0,2024-10-11T03:02:01Z
@hidaarrohim7034,90+6=99😅😅😅,0,2024-10-11T03:01:58Z
@radentriyanto4859,Tetap semangat Garuda Muda. Anda semua telah menunjuk kan prestasi membanggakan sebagai Timnas Indonesia. Jejak digital akan mempermalukan mereka kelak. Gol kedua Bahrain tercipta pada menit 99... sementara perpanjangan waktu hanya 7 menit.,0,2024-10-11T03:01:52Z
@yogi9405,Usut tuntas,0,2024-10-11T03:01:52Z
@sudrajatajat9509,Curaaang😮😮!!!,0,2024-10-11T03:01:51Z
@SHINEFLOW17,Dengan 11 pemain indonesia melawan  bahrain 11 pemain + 3wasit lapangan dan beberapa wasit var dan ketum afc dari bahrain. Sungguh sangat memalukan dengen begitu banyak kecurangan,0,2024-10-11T03:01:48Z
@risanmoses6546,Begitulah kalau wasit tidak profesional......Sebaiknya tidak memimpin minimal selama 13 thn,1,2024-10-11T03:01:48Z
@fathulaziz15,AFC > Arabian Football Club,0,2024-10-11T03:01:46Z
@kijangbangor7303,AFC MAFIA yang sesungguh nya.,0,2024-10-11T03:01:42Z
@HeriImex07,"Wasit semoga aja mata y buta,,, amiiinnn",0,2024-10-11T03:01:40Z
@ifanifan5515,Wasit Wahabi,0,2024-10-11T03:01:39Z
@ahmadjunaidi3808,Selanjut nya kita lampiaskan ke china yaa,0,2024-10-11T03:01:35Z
@Samino-jj6on,APAKAH INI YG DI NIGINKAN BAHRAIN BETAPA NAKALNYA BAHRAIN BETAPA CURANGNYA WASIT GA.PUNYA ADAP,0,2024-10-11T03:01:25Z
@Bangr1z,"Waktu tambahan lebih, dan posisi gol offside 😂",0,2024-10-11T03:01:24Z
@denshendra9069,"Harusnya Indonesia menang, Dunia juga tau itu. kontroversi sibotak
angkat topi untuk para pemain timnas Indonesia",0,2024-10-11T03:01:22Z
@AndiKurniawan-n5e,Sama sedih bnget harus indo bisa mnng2 .1  buat mngobati kekecewaan dulu indo di bantai 10 - 0.,0,2024-10-11T03:01:10Z
@danZxoacH,udah gak heran warga indo mah bisa nya nyalahin wasit,0,2024-10-11T03:01:03Z
@restunurhidayat3779,Saya ditunggu di gbk wahai bahrain,0,2024-10-11T03:01:01Z
@BenjaminDavidElimelech,Gw harap setelah ini kilang minyak Bahrain diserang Israel,0,2024-10-11T03:00:55Z
@yusronBos,Full naturalisasi sayang skali😢,0,2024-10-11T03:00:43Z
@nugraha9397,tambhan waktuna amuradul,0,2024-10-11T03:00:41Z
@Grimauld_place,Bisa 3-1 padahal itu witan witannnn,0,2024-10-11T03:00:40Z
@bapakrt3002,"90+6 = 100
sebaiknya wasit kembali ke SD saja, ngitung aja g bisa koplak",0,2024-10-11T03:00:38Z
@EttyAja-y4f,Penguasaan bola minus bgt timnas kita,0,2024-10-11T03:00:37Z
@cdxtvofficial,"Hari ini kita dikalahkan oleh keputusan wasit, suatu hari Indonesia akan membuktikan dan membuat para wasit kontrovesi terdiam karena tidak ada celah untuk mencurangi Indonesia lagi! tetap jaya Garuda Muda, jaya Indonesia-ku.",3,2024-10-11T03:00:35Z
@aansetiawan4220,Lagi2...kita kalah sama wasit,0,2024-10-11T03:00:32Z
@valconval,Wasit botak perlu diperiksa!!,0,2024-10-11T03:00:30Z
@Susi-td6yb,wasit FIFA aja seperti ini... so jangan salahakn juga wasit yg ad di LIGA 1 atau LIGA 2 di indonesia ya gaes...???,0,2024-10-11T03:00:29Z
@sandaljepit2575,Wasitnya itu pemain ke 12 Bahrain 😂,0,2024-10-11T03:00:28Z
@sumberagungmandiri5084,"Komunikasi pemain tengah masih terlihat kurang, terutama tengah dengan pertahanan, kalo tengah dengan penyerang sudah lebih baik tapi tetep masih kurang. Kelihatan mereka belom padu sebagai team. 😂 Mainnya santai dan stamina bagus cuma fokus hilang karena kesabaran habis dengan tambahan waktu yang lebih panjang dari umumnya. Beda gaya dengan era aji,bima, Fachri dan uston yang bermain meledak ledak tapi biasanya babak 2 pertengahan stamina habis, tapi mereka tetep masih yg terbaik dalam kenangan saya😂.",0,2024-10-11T03:00:26Z
@pellapetir1712,masa perpanjangan waktu sebanyak itu,0,2024-10-11T03:00:25Z
@De_clips,"Main dengan bahrain,perangkat pertandingan semuanya dari sana( timur tengah) kan kelihatan anehnya,knp gk dari negara lain",0,2024-10-11T03:00:23Z
@daimokiev577,Indonesia Mental juara👍👍👍,0,2024-10-11T03:00:18Z
@bravebilly3626,Semoga lawan China nanti timnas Indonesia menang,0,2024-10-11T03:00:06Z
@deansachy4929,Pertambahan waktu 6menit knapa bisa gol d menit 99.. Padahal menit 98 indonesia buang bola..  Kocak,0,2024-10-11T03:00:02Z
@zulkifli-il9ix,👹👹👹👹👹98🤪🤪🤪🤪😯😯😯😜😜😜😜😜,0,2024-10-11T03:00:02Z
@AdeCakil-c7z,@Aadrawing gambarin wasit botak,0,2024-10-11T02:59:53Z
@Segala_Info192,"Jepang juga pernah ngalamin ini diawal awal kebangkitan sepakbola mereka. Bahkan disana ada istilah ""seruling timur tengah"" Untuk mengenang kerugian mereka dari kepemimpinan wasit",0,2024-10-11T02:59:49Z
@BungaNizam,Di curangi trus indo mah gak bener aturan menang 2.1 malah wasitnya eror,0,2024-10-11T02:59:37Z
@sintafitri-c1z,wasit parahhhhhhh,0,2024-10-11T02:59:36Z
@JunaedyHerywidodo,INI PIALA DUNIA DILIHAT PEMIRSA SELURUH DUNIA.. SEMUA DITENTUKAN OLEH WASIT..TAPI DENGAN WASIT KOPLAK SEPERTI INI YA MERUGIKAN TIMNAS INDONESIA..TAPI YANG MENILAI PENONTON SELURUH DUNIA..BAHWA TIMNAS INDONESIA SANGAT DITAKUTI PESEPAKBOLA DUNIA..MAKANYA WASITNYA DISOGOK UNTUK MENGALAHKAN TIMNAS INDONESIA..MUDAH MUDAHAN NANTI KALAU BAHRAIN BERTANDANG DI INDONESIA..BISA DIBANTAI OLEH TIMNAS INDONESIA..HEBAT KAU PAHLAWAN PAHLAWANKU KAU PENJUNJUNG NAMA INDONESIA..I ❤ TIMNAS INDONESIA..,0,2024-10-11T02:59:35Z
@gardamitos,"counter witan katrok, umpan gitu kena blok. sementra nathan memang kurang lihai menusuk, kurang sabar hold & pass ke teman yg kosong",0,2024-10-11T02:59:24Z
@Drinarto,"Bahrain kalau lawan Indonesia selalu aja dibantu wasit,
Waktu udah lewat dari tambahan masih aja dilanjutkan saja,
Bahrain pasti maen suap para wasit tuyul/sibotak,
Bahrain juga pasti gak akan menang dari Indonesia,",0,2024-10-11T02:59:10Z
@DellaAlifianur,indo vs bahrain - wasit,0,2024-10-11T02:59:07Z
@SigitOfficial-qu6zo,"SEBELUM WASIT TIUP PLUIT TANDA PERTANDINGAN SDH SELESAI, JGN.PERNAH BERHENTI MENYERANG TRS MENERUS  UNTUK CETAK BANYAK GOL KE GAWANG TIM MANAPUN DI ASIA BARAT DITERUTAMA   SAAT VS TIMNAS BAHRAIN YG PARA PEMAINNYA FISIKNYA SANGAT RINGKIH, SANGAT LEMAH TERSENGGOL SEDI KIT JATUH BER-GULING 2 DAN JIKA NANTI KETEMU TIMNAS BAHRAIN HRS  MENANG TELAK SKOR BESAR, AGAR TDK BISA MENYAMAKAN SKOR",0,2024-10-11T02:59:07Z
@TamaIqbal,Serang wasit warga +62,0,2024-10-11T02:59:05Z
@anjasmara8720,Wasitnya memihak k bahrain.,1,2024-10-11T02:58:59Z
@userKuk,"3 :2 itu 
Goll ke 3, menit 300,,,,",0,2024-10-11T02:58:57Z
@irfanpurwasari4908,Wasitnya parah banget,0,2024-10-11T02:58:55Z
@faizahla5869,Bangga dengan garuda kecewa dengan wasit,0,2024-10-11T02:58:53Z
@rahmantonugraha2096,Hiduppp bandar menang banyak,0,2024-10-11T02:58:51Z
@skuracan8863,wasit kelas dunia kayak wasit tarkam..,0,2024-10-11T02:58:50Z
@muhammadkrisna1774,AFCMAFIA,0,2024-10-11T02:58:37Z
@salmansudiman76,"Timnas bahrain = JAHILIYAH, jangan pernah berharap sprtifitas di Timnas Bahrain",0,2024-10-11T02:58:30Z
@hermanmimi3012,mantap,0,2024-10-11T02:58:22Z
@blackdiamondd2288,Botak anying,0,2024-10-11T02:58:20Z
@De_clips,90+6 masih di lebihin sama wasit kan asuuuu,0,2024-10-11T02:58:16Z
@jokolistianto5577,"Wasit dr oman ga iklas kalo sampe bahrain kalah,harusnya game dah abis tp masih jalan sampe gol bahrain datang.",0,2024-10-11T02:58:09Z
@Nawiri-x9d,"Brengssek wasitnya, banyak peluang Indonesia di tendangan bebas tapi wasitnya berat sebelah",0,2024-10-11T02:58:04Z
@noe_guevara,"berasa kaya lagi main PlayStation drental,,klo waktu udah habis,,tinggal bilang TANGGUNG PAK..WKWKWKW",0,2024-10-11T02:57:54Z
@SuanahSuanah-gp9ku,"Tambahan waktu 6 menit ,kenapa sampai 10 menit wasit membiarkan ?",0,2024-10-11T02:57:50Z
@Manfaatbuahbuahandansayursayur,Woi kaki pemain dari Bahrain opset anjir 18:45 18:38,0,2024-10-11T02:57:49Z
@brandals123,BOTAK BIADAP,0,2024-10-11T02:57:44Z
@TuanCowboy,Andai dulu Indonesia di jajah Brazil😂,0,2024-10-11T02:57:36Z
@mamansulaiman7833,Wasitnya lugu,0,2024-10-11T02:57:35Z
@jihan8080,WASIT BIADAO,0,2024-10-11T02:57:34Z
@hanantikusumaningsih3464,Indonesia pasti bisa JUARA 🎉🎉🎉❤❤❤😊😊😊,0,2024-10-11T02:57:31Z
@akirashop3382,"Tambahan waktu 6 menit knp jd 10 menit ....😂 kesal sekali sama wasitnya,,gool terakir bahrain knp gak di cek var,sedangkan gol2 indo sebelumnya lama bgt pengecekan var nya....BRAVO TIMNAS INDONESIA ❤ 🇲🇨",0,2024-10-11T02:57:30Z
@romanabullah129,Wasitnya nyakitin banget asuuuu,0,2024-10-11T02:57:26Z
@agusmahajisiswanto2322,Gtw indonesia mau belain bangsa arab bos melek lah kita itu di curangin  masak gak melek si,0,2024-10-11T02:57:13Z
@mrgihanz8929,Logika aja.. neraka di ciptakan salah satunya untuk wasit ini..,0,2024-10-11T02:57:11Z
